row#,Name,FIPS,Source,ToxPi Score,Costs of Climate Disasters,Economic & Productivity Losses,Transition Risks,Social Stressors
2568,"TX, Colorado",48089,"+29.5959081,-096.5083889",0.590317412399745,0.552658137418489,0.863600750780669,0.832813781759316,0.112196979640506
2569,"TX, Comal",48091,"+29.8030193,-098.2552006",0.494810820316654,0.368909884152282,0.874106185422748,0.549282795842659,0.186944415848929
2570,"TX, Comanche",48093,"+31.9516447,-098.5496169",0.583467275394645,0.691812693038428,0.661263497244653,0.846433575954598,0.134359335340899
2571,"TX, Concho",48095,"+31.3188647,-099.8636483",0.522937007696473,0.65606241696046,0.573181855170515,0.67204499487311,0.190458763781805
2572,"TX, Cooke",48097,"+33.6391685,-097.2103723",0.515109098581459,0.499934904357273,0.776760935068728,0.641400457933725,0.142340096966109
2573,"TX, Coryell",48099,"+31.3911774,-097.7980223",0.437413852520455,0.558154268326249,0.588109686074509,0.532626155644375,0.0707653000366874
2574,"TX, Cottle",48101,"+34.0919063,-100.2764416",0.51281877016848,0.691812693038428,0.639881781704741,0.628240791920716,0.0913398140100345
2575,"TX, Crane",48103,"+31.4227965,-102.4877739",0.458451204618405,0.641882982566667,0.449916324308045,0.586461152970322,0.155544358628585
2576,"TX, Crockett",48105,"+30.7175316,-101.4042113",0.59038610758706,0.687061074066039,0.681926430795392,0.855820190872968,0.136736734613839
2577,"TX, Crosby",48107,"+33.6091440,-101.2987099",0.454987712848647,0.557342093499608,0.490509491991014,0.587841537517141,0.184257728386826
2578,"TX, Culberson",48109,"+31.4459085,-104.5269447",0.464496749034681,0.552658137418489,0.348185923927179,0.644437303936727,0.312705630856327
2579,"TX, Dallam",48111,"+36.2863696,-102.5940204",0.573876184112527,0.613448691255709,0.522618484475602,0.756340477865534,0.403097082853263
2580,"TX, Dallas",48113,"+32.7669866,-096.7784238",0.385055239706411,0.256470145905706,0.567506471984899,0.656952790494554,0.0592915504404845
2581,"TX, Dawson",48115,"+32.7419338,-101.9473224",0.53128694358839,0.666772415279176,0.518042331040126,0.731217479113425,0.209115548920832
2582,"TX, Deaf Smith",48117,"+34.9407663,-102.6075637",0.53038511436343,0.626723055369047,0.408376296108139,0.811647885374755,0.27479322060178
2583,"TX, Delta",48119,"+33.3859329,-095.6733504",0.536355154381053,0.560124967232242,0.678226352918629,0.706554608543589,0.20051468882975
2584,"TX, Denton",48121,"+33.2050051,-097.1190460",0.433805328834829,0.386287662793259,0.605425801088754,0.648670483213639,0.0948373682436627
2585,"TX, DeWitt",48123,"+29.0823417,-097.3616556",0.619150755089468,0.635078142927035,0.99116041700573,0.834746320124862,0.015618140300246
2586,"TX, Dickens",48125,"+33.6146663,-100.7860953",0.527425431953688,0.625516294995107,0.71171974936459,0.633946381380901,0.138519302074154
2587,"TX, Dimmit",48127,"+28.4235871,-099.7658713",0.640564135035533,0.717984308648248,0.881095396753208,0.916004957114284,0.0471718776263938
2588,"TX, Donley",48129,"+34.9550364,-100.8158457",0.533922115010974,0.630192491444124,0.752441215972646,0.603853998260244,0.149200754366882
2589,"TX, Duval",48131,"+27.6811232,-098.4973933",0.537458214591843,0.732371684672511,0.669447592132622,0.726340120381331,0.0216734611809076
2590,"TX, Eastland",48133,"+32.3246454,-098.8365596",0.473009606794928,0.457990323097375,0.553591837541771,0.719162120737871,0.161294145802694
2591,"TX, Ector",48135,"+31.8653008,-102.5425068",0.494773302272963,0.725414376517009,0.481857014764643,0.616277459181616,0.155544358628585
2592,"TX, Edwards",48137,"+29.9858774,-100.3073732",0.596128136107129,0.677633258644634,0.719069787162198,0.874501395073254,0.113308103548427
2593,"TX, Ellis",48139,"+32.3472789,-096.7983357",0.431210537774274,0.510784741152375,0.552932394756095,0.539988206560744,0.121136808627882
2594,"TX, El Paso",48141,"+31.7664034,-106.2413905",0.38553896222865,0.28315829986238,0.377627618263926,0.658885328860101,0.222484601928191
2595,"TX, Erath",48143,"+32.2381358,-098.2223769",0.593340583997044,0.691812693038428,0.722893981130095,0.83051314084795,0.128142520971703
2596,"TX, Falls",48145,"+31.2519298,-096.9341275",0.458041421514792,0.410708738420653,0.623525360902519,0.737843324938157,0.0600882617978401
2597,"TX, Fannin",48147,"+33.5911611,-096.1049882",0.488985318030127,0.464962737770692,0.767803015899332,0.693210891257671,0.0299646271928144
2598,"TX, Fayette",48149,"+29.8778861,-096.9212309",0.50647059433336,0.384186068249297,0.778497362533063,0.805666219005205,0.0575327275458728
2599,"TX, Fisher",48151,"+32.7404728,-100.4031198",0.524048716409955,0.641882982566667,0.634153390605203,0.676554251059386,0.143604241408564
2600,"TX, Floyd",48153,"+34.0737305,-101.3032742",0.482905020566063,0.641882982566667,0.472947920675216,0.622167099914711,0.194622079107659
2601,"TX, Foard",48155,"+33.9804040,-099.7774272",0.456235352976135,0.626723055369047,0.476668494438352,0.636431073565176,0.0851187885319633
2602,"TX, Fort Bend",48157,"+29.5266017,-095.7710149",0.477365612291506,0.395151336451017,0.773067264533067,0.699008506354311,0.0422353418276304
2603,"TX, Franklin",48159,"+33.1758457,-095.2190662",0.49306062782794,0.444426816380759,0.600110769048246,0.793334783720287,0.134370142162469
2604,"TX, Freestone",48161,"+31.7016540,-096.1442374",0.467770576261729,0.529676418513104,0.489988082725808,0.775389784611638,0.0760280191963652
2605,"TX, Frio",48163,"+28.8693343,-099.1087876",0.589948381267458,0.720546142931688,0.715612769963906,0.894470958183905,0.0291636539903326
2606,"TX, Gaines",48165,"+32.7439424,-102.6315615",0.607836109829345,0.677633258644634,0.737330024838429,0.817629551744305,0.198751604090012
2607,"TX, Galveston",48167,"+29.2287059,-094.8948647",0.528752375608245,0.781276655927611,0.585188622995852,0.630909535377899,0.117634688131619
2608,"TX, Garza",48169,"+33.1837920,-101.3011341",0.578354508599554,0.659381007988794,0.787978972513457,0.679407045789479,0.186651008106486
2609,"TX, Gillespie",48171,"+30.3263898,-098.9421064",0.566218606567173,0.687061074066039,0.815399426419388,0.540724411652381,0.221689514130883
2610,"TX, Glasscock",48173,"+31.8685906,-101.5289710",0.575559626706166,0.641882982566667,0.666989872978741,0.851679037232511,0.141686614046747
2611,"TX, Goliad",48175,"+28.6607000,-097.4304145",0.538285626087257,0.518911662506862,0.745595095589164,0.81293624428512,0.0756995019678816
2612,"TX, Gonzales",48177,"+29.4687041,-097.4777382",0.624068313793147,0.515151708007212,0.985007259118198,0.897783881096271,0.0983304069509071
2613,"TX, Gray",48179,"+35.4025424,-100.8123736",0.509746843315361,0.577938881223615,0.470557316993409,0.724775684561602,0.265715490482818
2614,"TX, Grayson",48181,"+33.6245082,-096.6756986",0.467345785563406,0.45882431844975,0.612291390663002,0.596952075526148,0.201315357614722
2615,"TX, Gregg",48183,"+32.4863971,-094.8162759",0.464454491152478,0.490857400553905,0.62889554931257,0.701401172902131,0.0366638418413038
2616,"TX, Grimes",48185,"+30.5432314,-095.9880820",0.592581317938804,0.573423463251088,0.934482560624474,0.824807551387764,0.0376116964918876
2617,"TX, Guadalupe",48187,"+29.5832081,-097.9490268",0.493748882222836,0.433449771148756,0.806983545491742,0.654560123946734,0.0800020883041119
2618,"TX, Hale",48189,"+34.0684364,-101.8228878",0.535336072484403,0.590671089197594,0.541500082135649,0.755420221500988,0.253752897103381
2619,"TX, Hall",48191,"+34.4531894,-100.5763434",0.526218168040701,0.65606241696046,0.776039890546643,0.573301486957313,0.0994688776983885
2620,"TX, Hamilton",48193,"+31.7069819,-098.1117941",0.525502283346169,0.65606241696046,0.633673106202915,0.746769811674254,0.0655037985470457
2621,"TX, Hansford",48195,"+36.2728469,-101.3569304",0.569494281314275,0.500160098786777,0.649956403462474,0.804930013913569,0.32293060909428
2622,"TX, Hardeman",48197,"+34.2899036,-099.7456973",0.422242501349253,0.435866401252762,0.520385288440624,0.654928226492553,0.0777900892110731
2623,"TX, Hardin",48199,"+30.3296124,-094.3931493",0.467551062271254,0.481636948918026,0.653806283833423,0.641676534843089,0.0930844814904768
2624,"TX, Harris",48201,"+29.8572730,-095.3930371",0.526907111867636,0.621066366116204,0.780412263917049,0.682719968701845,0.0234298487354471
2625,"TX, Harrison",48203,"+32.5479928,-094.3744253",0.488872212084761,0.530973267665416,0.665921615212739,0.704714095814497,0.0538798696463932
2626,"TX, Hartley",48205,"+35.8402444,-102.6100473",0.627985320790797,0.687061074066039,0.624859342701867,0.796923783542017,0.403097082853263
2627,"TX, Haskell",48207,"+33.1759649,-099.7307727",0.502825538033362,0.626421365275562,0.638808979860035,0.619038228275255,0.127033578722596
2628,"TX, Hays",48209,"+30.0612247,-098.0292673",0.503114161795879,0.464055411143314,0.799934614700152,0.561522205491123,0.186944415848929
2629,"TX, Hemphill",48211,"+35.8162369,-100.2848066",0.542314934652552,0.494551948509208,0.773400579360528,0.731217479113425,0.170089731627046
2630,"TX, Henderson",48213,"+32.2116334,-095.8534183",0.47744873061454,0.590671089197594,0.502108984879436,0.728548735656241,0.0884661127248903
2631,"TX, Hidalgo",48215,"+26.3963839,-098.1809900",0.499102292625478,0.520899256498352,0.596948166321646,0.870912395251524,0.00764935243039075
2632,"TX, Hill",48217,"+31.9822401,-097.1298856",0.528517091870415,0.576751134699967,0.735437596680503,0.745297401490981,0.0565822346102109
2633,"TX, Hockley",48219,"+33.6059320,-102.3433978",0.533130190012725,0.590671089197594,0.54329370034786,0.768395836241088,0.230160134264357
2634,"TX, Hood",48221,"+32.4301490,-097.8316766",0.53897510945157,0.702824381450629,0.63869206965103,0.743456888761888,0.0709270979427313
2635,"TX, Hopkins",48223,"+33.1489586,-095.5651936",0.519953781737447,0.349368241295546,0.759143694035583,0.770788502788908,0.20051468882975
2636,"TX, Houston",48225,"+31.3230362,-095.4215995",0.451941390179542,0.401763396010846,0.619937630143175,0.681339584155026,0.104724950409119
2637,"TX, Howard",48227,"+32.3035834,-101.4385304",0.53283128808329,0.660738613409477,0.634860802891175,0.694039121985762,0.141686614046747
2638,"TX, Hudspeth",48229,"+31.4508678,-105.3775489",0.44279378711048,0.520528142462341,0.413573448282681,0.691094301619215,0.145979256077683
2639,"TX, Hunt",48231,"+33.1234378,-096.0838072",0.475415553349236,0.594388283171407,0.70014086643983,0.579559230236226,0.0275738335494782
2640,"TX, Hutchinson",48233,"+35.8370470,-101.3627461",0.500825273703353,0.561036421323504,0.597283838746427,0.629161048285262,0.21581978645822
2641,"TX, Irion",48235,"+31.3034241,-100.9813037",0.614432508127562,0.735482334070376,0.833609451075293,0.764806836419358,0.12383141094522
2642,"TX, Jack",48237,"+33.2322769,-098.1719017",0.493204843951862,0.628834886023442,0.596348442997099,0.665235097775469,0.0824009490114371
2643,"TX, Jackson",48239,"+28.9598019,-096.5890800",0.579845896121439,0.450090109575816,0.937952696711076,0.789653758262103,0.141687019936759
2644,"TX, Jasper",48241,"+30.7529323,-094.0222943",0.49682726043103,0.594235319359871,0.700684958072794,0.585908999151594,0.106479765139862
2645,"TX, Jeff Davis",48243,"+30.6170874,-104.1878595",0.568503462140765,0.802910069964265,0.473108009138351,0.521122951087548,0.476872818372896
2646,"TX, Jefferson",48245,"+29.8539997,-094.1493306",0.574113736957098,0.804668672259478,0.717466126650128,0.644253252663818,0.13006689625497
2647,"TX, Jim Hogg",48247,"+27.0412118,-098.7001270",0.556957989479584,0.774475778653307,0.56021816901387,0.871464549070252,0.0216734611809076
2648,"TX, Jim Wells",48249,"+27.7335158,-098.0908142",0.577806813360838,0.737396073974771,0.736574300820292,0.791678322264104,0.0455785563841857
2649,"TX, Johnson",48251,"+32.3795112,-097.3648234",0.53788377975812,0.641882982566667,0.630030219074027,0.814592705741303,0.0650292116504843
2650,"TX, Jones",48253,"+32.7437089,-099.8744297",0.522306027244951,0.641882982566667,0.622567815146118,0.656308611039372,0.168464700227648
2651,"TX, Karnes",48255,"+28.9076175,-097.8607669",0.592899031945848,0.575474234956427,0.946488206689796,0.793058706810924,0.0565749793262459
2652,"TX, Kaufman",48257,"+32.5989440,-096.2883777",0.451345892164965,0.568451300125172,0.627402562784338,0.522503335634367,0.0870263701159826
2653,"TX, Kendall",48259,"+29.9445241,-098.7110939",0.507034226006676,0.528508346233969,0.735435067967249,0.574221743321859,0.189971746503625
2654,"TX, Kenedy",48261,"+26.8902316,-097.5912328",0.509387231796758,0.80140161949684,0.419767426827024,0.798212142452382,0.0181677384107874
2655,"TX, Kent",48263,"+33.1847797,-100.7697199",0.549975735338516,0.65606241696046,0.631578514074856,0.773273194973182,0.138988815345565
2656,"TX, Kerr",48265,"+30.0539275,-099.3519680",0.500878848222001,0.574436315371764,0.589297135595309,0.633394227562174,0.20638771435876
2657,"TX, Kimble",48267,"+30.4794715,-099.7463955",0.562050346452251,0.677633258644634,0.758126314740763,0.621983048641802,0.190458763781805
2658,"TX, King",48269,"+33.6141593,-100.2505476",0.488500824095346,0.691812693038428,0.55938209655806,0.618486074456527,0.0843224323283683
2659,"TX, Kinney",48271,"+29.3470865,-100.4177003",0.540703235714105,0.698902410235324,0.603280463579685,0.747321965492982,0.113308103548427
2660,"TX, Kleberg",48273,"+27.4387348,-097.6606203",0.572299313696626,0.774005798099064,0.629621118900477,0.839991781402775,0.0455785563841857
2661,"TX, Knox",48275,"+33.6166569,-099.7471116",0.492452732145636,0.626421365275562,0.592464529568073,0.614805048998342,0.136119984740565
2662,"TX, Lamar",48277,"+33.6672628,-095.5703477",0.498438628085403,0.458970733351924,0.76887796619966,0.70995955709241,0.0559462556976176
2663,"TX, Lamb",48279,"+34.0688615,-102.3480182",0.564339080645624,0.641882982566667,0.578701028520843,0.827016166662675,0.209756144832312
2664,"TX, Lampasas",48281,"+31.1967308,-098.2408885",0.485701081775972,0.687061074066039,0.687066867544099,0.49599995233544,0.0726764331583119
2665,"TX, La Salle",48283,"+28.3510976,-099.0967743",0.596965092061064,0.734954376406777,0.68611135616603,0.937630981681117,0.0291636539903326
2666,"TX, Lavaca",48285,"+29.3825778,-096.9236334",0.532297656208543,0.370506414698988,0.867840832520849,0.777690425523004,0.113152952091331
2667,"TX, Lee",48287,"+30.3211046,-096.9763650",0.593446296779164,0.590671089197594,0.865687775781848,0.844593063225506,0.0728332589117084
2668,"TX, Leon",48289,"+31.3004925,-095.9956219",0.470405661062963,0.342474110853893,0.6976326490724,0.813304346830938,0.0282115374946226
2669,"TX, Liberty",48291,"+30.1621885,-094.8226815",0.53069632967686,0.406497679634922,0.913167903517991,0.696799891079401,0.106319844475124
2670,"TX, Limestone",48293,"+31.5475427,-096.5936230",0.490443715385156,0.647200531870385,0.589901269908388,0.663946738865105,0.060726320896745
2671,"TX, Lipscomb",48295,"+36.2801998,-100.2726827",0.544093536633389,0.628834886023442,0.616875871740622,0.760573657142446,0.170089731627046
2672,"TX, Live Oak",48297,"+28.3515349,-098.1269608",0.532736952388726,0.535585873654195,0.684080894487633,0.842752550496414,0.0685284909166635
2673,"TX, Llano",48299,"+30.7075845,-098.6846901",0.50643452173455,0.7148718706827,0.703071683126752,0.575602127868678,0.0321924052600707
2674,"TX, Loving",48301,"+31.8449361,-103.5612293",0.430300883348722,0.723263885284235,0.335013932639642,0.544037334564747,0.118888380906264
2675,"TX, Lubbock",48303,"+33.6114688,-101.8199438",0.468098403021417,0.52178468005072,0.576859783040205,0.579927332782045,0.193821816212698
2676,"TX, Lynn",48305,"+33.1784124,-101.8184933",0.500873807022572,0.591987447495864,0.594359676568069,0.629069022648807,0.188079081377548
2677,"TX, McCulloch",48307,"+31.2054766,-099.3598557",0.445926178518336,0.485829351567001,0.568641141746356,0.614805048998342,0.114429171761643
2678,"TX, McLennan",48309,"+31.5494930,-097.2014721",0.455687546125369,0.534061518692605,0.617312502566739,0.64029615029627,0.0310800129458619
2679,"TX, McMullen",48311,"+28.3849219,-098.5788529",0.544749402075678,0.698902410235324,0.472972599395543,0.966803108437229,0.0403194902346161
2680,"TX, Madison",48313,"+30.9668782,-095.9303719",0.518376084593728,0.573077636810471,0.577181024687847,0.893918804365177,0.0293268725114186
2681,"TX, Marion",48315,"+32.7977571,-094.3576733",0.448474591769632,0.480177092458727,0.588348563919026,0.671492841054383,0.0538798696463932
2682,"TX, Martin",48317,"+32.3098298,-101.9618363",0.605215400437149,0.737518742201399,0.701803790103871,0.880022933260531,0.101516136182796
2683,"TX, Mason",48319,"+30.7032322,-099.2376082",0.544533501702182,0.695131284066762,0.665625546620346,0.703425736904133,0.113951439217489
2684,"TX, Matagorda",48321,"+28.7833407,-095.9977554",0.611887171520359,0.791080758473095,0.570797449688113,0.826187935934584,0.259482541985643
2685,"TX, Maverick",48323,"+28.7452172,-100.3113679",0.413845357998775,0.447008159810157,0.473090003939469,0.693210891257671,0.0420723769878019
2686,"TX, Medina",48325,"+29.3536614,-099.1110846",0.598854818276149,0.655705528916634,0.897699460338368,0.732689889296699,0.109324394552895
2687,"TX, Menard",48327,"+30.8837069,-099.8549364",0.569470367196811,0.76429373799819,0.667832637968877,0.655296329038371,0.190458763781805
